solvent_chem_id	solute_chem_id	solvent_name	solute_name	solute_smiles	solvent_smiles	DHFUS_kj_mol	Tmelt_C	solubility_g_100g	solubility_g_100g_log	solubility_mass_fraction	solubility_mole_frac	cosmo_solubility_g_100g	cosmo_solubility_g_100g_log	cosmo_solubility_mass_frac	cosmo_solubility_mole_frac	delta_g_100g	delta_g_100g_log	delta_mass_frac	delta_mole_frac	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	h_ema	h_emd	h_emd_C	h_logD	h_logP	h_logS	h_log_dbo	h_log_pbo	h_mr	h_pavgQ	h_pKa	h_pKb	h_pstates	h_pstrain	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	logS	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
23	215	Acetone	"pyrrolidine-2,5-dione"	O=C1NC(=O)CC1	O=C(C)C	15.17	128.7	14.81567	1.1707213	0.12903875	0.079899982	39.083435	1.5919927	0.28100711	0.18638188	24.267763	0.42127141	0.15196836	0.10648189	10.082758	1	1	0	0	1	0	0	0	10	0	1	4	2	12.954618	1.2954619	0	0	3	0	0	6	0	0	1	0	0	2.5914834	-2.2570817	0.030568358	0.030568358	2.3120255	-2.2605827	0.123	0.123	2.3321912	-2.0299506	0.1057	0.1057	2.5532186	7.517242	0	0	0	9	1	3	2	0	0	8	0	3.5773504	2.9082482	2.5	2.5773504	1.7320508	1.2041241	1	1.1547005	0	0	0.73639923	2	0	-0.70667583	-0.12943164	-0.12943164	1.6632545	-0.81065768	-0.037	-0.037	1.6918643	-0.46890619	-0.054299999	-0.054299999	1.885358	1.6537946	2.3353055	2.3353055	0.43373477	0.43373477	-0.36672384	0	0.68980354	1.635874	0	14	14	1	0	4	1.3333334	0	2.997	0.86699998	0	0.64959973	1	0	1	0	0.097000003	0.063390002	1.7231903	0	1	0	1	0	0	0	0	0	0.29603511	-0.29603511	0.51184899	1	0	58.816898	0	8.458519	0	0	0	0	0	0	0	0	13.566921	0	0.8321805	0.1678195	0.1678195	0.1678195	0.8321805	0	67.275421	13.566921	13.566921	13.566921	67.275421	0	0.5	1	0	0	0	0	1	0	0	0	1	0	80.842339	0	0	0	80.842339	0	1	1	0	0	0	1	0.59530002	0	5.6876111	23.862217	0	0	0	0	0	0	66.652031	1.6355	23.862217	0	0	0	0	0	5.6876111	66.652031	17.07	0.95443398	2.5849626	1	3.5032582	80.842339	70.657326	13.566921	0	0	0	58.816898	8.458519	13.566921	58.079998	9	0	12
55	215	Ethanol	"pyrrolidine-2,5-dione"	O=C1NC(=O)CC1	OCC	15.17	128.7	5.4247398	0.73437893	0.051456042	0.02460001	19.657364	1.2935252	0.16428043	0.083700001	14.232623	0.55914634	0.11282439	0.059137288	8.3227577	1	1	0	0	1	0	0	0	9	1	2	3	2	11.01955	1.2243944	0	0	2	0	0	6	0	0	1	0	0	1.6329932	-2.3613851	-0.23031633	0.29641473	2.3196595	-2.3782039	-0.20443316	0.27721819	2.3375793	-2.1351309	-0.13424273	0.36044881	2.5375211	6.5592418	0	0	0	8	0	2	2	0	0	8	0	2.7071068	2.1543205	1.7071068	1.7071068	1.4142135	1.0233345	0.70710677	0.70710677	0	0	0.76771754	2	0	-0.80301636	-0.23622845	0.00418645	1.5843509	-0.8735171	-0.17786309	-0.024753533	1.6047966	-0.51971358	-0.13065805	0.051119875	1.773644	1.3328327	2.0639029	0.97711152	0.15029076	0.15029076	0.097579233	0	0	1.2586986	0	14	14	1	0	3	2	0	3	2	0	2	1	1	1	0	-0.063000001	0.28479001	1.3310919	0	1	0	1	0	0	0	0	0	0.22042485	-0.22042485	0.82653278	1	29.408449	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.79138678	0.20861323	0.20861323	0.20861323	0.79138678	0	51.466923	13.566921	13.566921	13.566921	51.466923	0	0.5	1	0	0	0	0	1	0	0	0	1	0	65.033844	0	0	0	65.033844	0	1	0	0	0	0	1	-0.0014	25.385227	0	0	20.926258	0	0	0	0	0	33.326015	1.27598	0	25.385227	0	0	0	0	20.926258	33.326015	20.23	0.99107605	2	0.91829586	2.5	65.033844	52.129848	0	0	0	0	51.466923	0	13.566921	46.069	4	0	6
57	215	Ethyl Acetate	"pyrrolidine-2,5-dione"	O=C1NC(=O)CC1	O=C(OCC)C	15.17	128.7	3.86216	0.58683026	0.037185442	0.033200011	12.061874	1.0814148	0.10763584	0.096900001	8.1997137	0.49458453	0.070450403	0.063659333	13.978344	1	1	0	0	1	0	0	0	14	0	1	6	3	19.302969	1.3787835	0	0	4	0	0	8	0	0	2	0	0	2.6925194	-2.3826804	-0.14538306	0.048543133	2.3784761	-2.4044409	-0.018891079	0.123	2.377557	-2.1574292	0.06677936	0.1057	2.6012135	11.619656	1	0.2	0	13	1	5	2	2	0.40000001	12	0	4.9915638	4.0236034	3.2071068	3.284457	2.7700555	1.9040302	1.2071068	1.2844571	0	0	0.80165303	4	0	-0.76354647	-0.29993951	-0.11145686	1.8203931	-0.84508926	-0.19152284	-0.037	1.8203104	-0.51359302	-0.10551517	-0.054299999	2.0252953	2.3935618	3.5392632	3.5392632	0.47690141	0.47690141	-0.50805128	0	0.95509368	2.3059773	0	14	14	1	0	6	3.2	5.3333335	5.03652	2.57372	4.1069999	2.1604321	2	0	1	0	0.52600002	-0.33328	2.3673675	0	1	0	1	0	1	0	0	0	0.56557548	-0.56557548	0.48161665	0.53281593	29.408449	0	29.408449	22.058474	0	14.708499	0	0	0	0	0	0	13.566921	2.503756	0.72433567	0.14393213	0.14393213	0.27566433	0.8560679	0.1317322	80.875374	16.070677	16.070677	30.779177	95.58387	14.708499	0.5	1	0	0	0	0	1	0	0	0	1	0	111.65455	0	0	0	111.65455	0	2	0	0	0	0	0.5	0.56940001	0	7.7454643	34.862103	20.926258	0	0	0	0	0	66.652031	2.2307	34.862103	0	0	0	0	0	28.671722	66.652031	26.299999	0.85240519	3.321928	1.9086127	4.7417293	111.65455	99.846184	13.566921	0	0	0	80.875374	17.212255	13.566921	88.105995	32	3	20
72	215	Methanol	"pyrrolidine-2,5-dione"	O=C1NC(=O)CC1	OC	15.17	128.7	18.34544	1.2635281	0.15501603	0.056000002	44.394596	1.64733	0.3074533	0.12553389	26.049154	0.38380197	0.15243727	0.069533892	5.2291722	1	1	0	0	1	0	0	0	6	1	2	2	1	7.5097752	1.2516291	0	0	1	0	0	4	0	0	1	0	0	1	-2.1208301	-0.25895673	0.31579092	2.0544915	-2.2057691	-0.26203239	0.29174978	1.971117	-1.8959461	-0.16761988	0.38912594	2.257108	4.372828	0	0	0	5	0	1	1	0	0	5	0	2	1.4472136	1	1	1	0.44721359	0	0	0	0	0.83357197	1	0	-0.79947412	-0.24217759	0.018489556	1.2547024	-0.87318265	-0.23848191	-0.023556227	1.1937971	-0.49949074	-0.14240223	0.06795232	1.4285204	1.318568	2.0318065	0.91229153	-0.11069764	-0.11069764	0.34379137	0	0	0.80431288	0	14	14	1	0	2	0	-0	2	0	-0	0	1	1	1	0	-0.40400001	0.61199999	0.88550556	0	1	0	1	0	0	0	0	0	0.21748719	-0.21748719	1	1	0	0	0	0	35.658428	0	0	0	0	0	0	13.566921	0	0	0	0.27560842	0.27560842	1	0.72439158	0.72439158	0	13.566921	13.566921	49.225349	35.658428	35.658428	0	0	0	0	0	0	1	0	0	0	1	0	49.225349	0	0	0	49.225349	0	1	0	0	0	0	1	-0.3915	25.385227	0	0	0	0	35.383869	0	0	0	0	0.81427997	0	25.385227	0	0	0	0	0	35.383869	20.23	1	1	-0	1	49.225349	33.602375	0	0	0	0	35.658428	0	13.566921	32.042	1	0	2
101	215	Tetrahydrofuran	"pyrrolidine-2,5-dione"	O=C1NC(=O)CC1	O1CCCC1	15.17	128.7	11.46434	1.0593491	0.10285209	0.076999992	9.5273743	0.97897321	0.086999997	0.064800002	-1.9369655	-0.08037582	-0.015865849	-0.01216613	13.176344	1	1	0	0	1	0	0	0	13	0	1	5	4	16.105717	1.2389013	0	0	4	0	0	8	0	0	1	0	0	2.0833333	-2.4346879	-0.1582123	0.055964366	2.6251862	-2.3804545	0.026888777	0.123	2.6680434	-2.2206104	0.1057	0.10710008	2.8600302	10.661656	0	0	0	13	0	5	0	0	0	13	0	3.5355339	3.2366755	2.8284271	2.8284271	2.5	2.0773504	1.5	1.5	0	0	0.75547987	2	0	-0.82325912	-0.31588575	-0.10403564	2.0307374	-0.83771926	-0.1894695	-0.037	2.0798078	-0.52623183	-0.099425673	-0.054299999	2.2375486	1.4207889	1.8143892	1.8143892	0.19926219	0.19926219	-0.29834709	0	0	1.9976398	0	14	14	1	0	3.2	1.4400001	0.63999999	3.2	1.4400001	0.63999999	0.92159998	1	0	1	0	0.74000001	-0.28556001	2.095674	0	1	5	1	1	1	0	0	0	0.35377476	-0.35377476	0.40206456	1	31.616989	0	44.116947	0	0	0	0	0	0	0	0	0	0	2.503756	0.96799809	0.032001916	0.032001916	0.032001916	0.96799809	0	75.73394	2.503756	2.503756	2.503756	75.73394	0	0	0	0	0	0	0	1	0	0	0	1	0	78.237694	0	0	0	78.237694	0	2	0	1	0	0	1	0.79680002	0	0	10.999887	41.852516	0	0	0	0	37.736813	0	2.0053	10.999887	0	0	0	0	37.736813	41.852516	0	9.2299995	0.9709506	3.321928	1	4.2402239	78.237694	84.771286	2.503756	0	0	0	75.73394	0	2.503756	72.106995	15	0	20
10	1137	1-Propanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCCC	22.690001	68.300003	119.1368	2.076046	0.54366404	0.20299999	206.79488	2.3155398	0.67404932	0.3065722	87.658073	0.23949383	0.13038526	0.10357221	11.416344	1	1	0	0	1	0	0	0	12	1	2	4	3	14.264663	1.1887219	0	0	3	0	0	8	0	0	1	0	0	1.9747449	-2.4910085	-0.22094086	0.29043701	2.4479842	-2.4541495	-0.17216027	0.2762987	2.5271406	-2.258446	-0.12633213	0.35361892	2.6769664	8.745656	1	0.33333334	0	11	0	3	3	1	0.33333334	11	0	3.4142137	2.8614271	2.4142137	2.4142137	1.9142135	1.5233345	1.2071068	1.2071068	0	0	0.73639923	3	0	-0.80282605	-0.23101611	-0.0059091984	1.8087028	-0.8736071	-0.14917958	-0.024759943	1.8745154	-0.52601194	-0.1267231	0.046271637	2.0066707	1.3344746	2.1494431	1.056484	0.40139291	0.40139291	-0.13439853	0	0	1.7130842	0	14	14	1	0	4	3	4	4	3	4	3	1	1	1	0	0.551	0.083020002	1.7979497	0	1	0	1	0	1	0	0	0	0.22042599	-0.22042599	0.82614321	1	45.216946	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.8321805	0.1678195	0.1678195	0.1678195	0.8321805	0	67.275421	13.566921	13.566921	13.566921	67.275421	0	0.33333334	0.5	0	0	0	0	1	0	0	0	1	0	80.842339	0	0	0	80.842339	0	2	0	0	0	0	1	0.38870001	25.385227	0	0	20.926258	0	0	0	0	18.868406	33.326015	1.73768	0	25.385227	0	0	0	18.868406	20.926258	33.326015	20.23	0.95443398	2.5849626	1.4591479	3.4464393	80.842339	70.657326	0	0	0	0	67.275421	0	13.566921	60.095997	10	1	10
55	1137	Ethanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCC	22.690001	68.300003	167.11368	2.223012	0.62562758	0.215	277.41797	2.4431345	0.7350418	0.31255645	110.3043	0.22012261	0.10941421	0.097556442	8.3227577	1	1	0	0	1	0	0	0	9	1	2	3	2	11.01955	1.2243944	0	0	2	0	0	6	0	0	1	0	0	1.6329932	-2.3613851	-0.23031633	0.29641473	2.3196595	-2.3782039	-0.20443316	0.27721819	2.3375793	-2.1351309	-0.13424273	0.36044881	2.5375211	6.5592418	0	0	0	8	0	2	2	0	0	8	0	2.7071068	2.1543205	1.7071068	1.7071068	1.4142135	1.0233345	0.70710677	0.70710677	0	0	0.76771754	2	0	-0.80301636	-0.23622845	0.00418645	1.5843509	-0.8735171	-0.17786309	-0.024753533	1.6047966	-0.51971358	-0.13065805	0.051119875	1.773644	1.3328327	2.0639029	0.97711152	0.15029076	0.15029076	0.097579233	0	0	1.2586986	0	14	14	1	0	3	2	0	3	2	0	2	1	1	1	0	-0.063000001	0.28479001	1.3310919	0	1	0	1	0	0	0	0	0	0.22042485	-0.22042485	0.82653278	1	29.408449	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.79138678	0.20861323	0.20861323	0.20861323	0.79138678	0	51.466923	13.566921	13.566921	13.566921	51.466923	0	0.5	1	0	0	0	0	1	0	0	0	1	0	65.033844	0	0	0	65.033844	0	1	0	0	0	0	1	-0.0014	25.385227	0	0	20.926258	0	0	0	0	0	33.326015	1.27598	0	25.385227	0	0	0	0	20.926258	33.326015	20.23	0.99107605	2	0.91829586	2.5	65.033844	52.129848	0	0	0	0	51.466923	0	13.566921	46.069	4	0	6
9	1137	1-Butanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCCCC	22.690001	68.300003	90.113899	1.9547918	0.47399953	0.192	180.29214	2.2559769	0.64322937	0.3222256	90.178246	0.30118501	0.16922987	0.1302256	14.50993	1	1	0	0	1	0	0	0	15	1	2	5	4	17.384077	1.1589385	0	0	4	0	0	10	0	0	1	0	0	2.1906097	-2.568614	-0.2176601	0.2878142	2.5197105	-2.4945297	-0.15340202	0.2762312	2.6333053	-2.3302331	-0.12368833	0.35138175	2.7564154	10.93207	2	0.5	0	14	0	4	4	2	0.5	14	0	4.1213202	3.5685339	3.1213202	3.1213202	2.4142137	2.0233345	1.7071068	1.7071068	0	0	0.71809322	4	0	-0.80275744	-0.22879887	-0.013054555	1.9731842	-0.87367135	-0.13612308	-0.024760576	2.0654869	-0.52934867	-0.12459568	0.044602502	2.1765308	1.3332843	2.2012794	1.1055646	0.91561937	0.91561937	-0.46826181	0	0	2.16747	0	14	14	1	0	5	4	4	5	4	4	4	1	1	1	0	0.99299997	-0.43220001	2.2628465	0	1	0	1	0	2	0	0	0	0.22042599	-0.22042599	0.82614315	1	61.02544	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.85962957	0.14037044	0.14037044	0.14037044	0.85962957	0	83.083916	13.566921	13.566921	13.566921	83.083916	0	0.5	1	0	0	0	0	1	0	0	0	1	0	96.650833	0	0	0	96.650833	0	2	0	0	0	0	1	0.77880001	25.385227	0	0	20.926258	0	0	0	0	37.736813	33.326015	2.1993799	0	25.385227	0	0	0	37.736813	20.926258	33.326015	20.23	0.90438145	3	1.8464394	4.1464396	96.650833	89.184799	0	0	0	0	83.083916	0	13.566921	74.123001	20	2	14
110	1137	1-Pentanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCCCCC	22.690001	68.300003	71.905319	1.856761	0.41828445	0.184	142.2036	2.1529107	0.58712423	0.30840877	70.298286	0.29614958	0.1688398	0.12440877	17.603516	1	1	0	0	1	0	0	0	18	1	2	6	5	20.429459	1.1349699	0	0	5	0	0	12	0	0	1	0	0	2.3390923	-2.6183162	-0.21643239	0.28645083	2.563967	-2.5187557	-0.14262672	0.27622613	2.6976855	-2.3755929	-0.12262645	0.35052034	2.8059387	13.118484	3	0.60000002	0	17	0	5	5	3	0.60000002	17	0	4.8284273	4.2756405	3.8284271	3.8284271	2.9142137	2.5233345	2.2071068	2.2071068	0	0	0.70608479	5	0	-0.80258715	-0.22771914	-0.017662955	2.1000438	-0.87369984	-0.12956975	-0.024760753	2.2090032	-0.53068727	-0.1231001	0.0437355	2.306824	1.3328846	2.2642844	1.1676373	1.4265283	1.4265283	-0.79976505	0	0	2.6218555	0	14	14	1	0	6	5	5.3333335	6	5	5.3333335	5	1	1	1	0	1.4349999	-0.94742	2.7265885	0	1	0	1	0	3	0	0	0	0.22042599	-0.22042599	0.82614315	1	76.833931	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.87936151	0.12063847	0.12063847	0.12063847	0.87936151	0	98.89241	13.566921	13.566921	13.566921	98.89241	0	0.40000001	0.66666669	0	0	0	0	1	0	0	0	1	0	112.45933	0	0	0	112.45933	0	3	0	0	0	0	1	1.1689	25.385227	0	0	20.926258	0	0	0	0	56.605217	33.326015	2.6610799	0	25.385227	0	0	0	56.605217	20.926258	33.326015	20.23	0.85240519	3.321928	2.1492555	4.7043028	112.45933	107.71227	0	0	0	0	98.89241	0	13.566921	88.150002	35	3	18
125	1137	1-Hexanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCCCCCC	22.690001	68.300003	56.747231	1.7539446	0.36203018	0.171	118.67584	2.0743623	0.54270214	0.30137312	61.928616	0.32041767	0.18067193	0.13037314	20.697102	1	0	0	1	1	0	0	0	21	1	2	7	6	23.425922	1.1155201	0	0	6	0	0	14	0	0	1	0	0	2.4474728	-2.6518385	-0.21592902	0.28565875	2.5932729	-2.5345507	-0.13614866	0.27622575	2.7393668	-2.4060318	-0.12215307	0.35015813	2.8388693	15.304898	4	0.66666669	0	20	0	6	6	4	0.66666669	20	0	5.5355339	4.9827476	4.5355339	4.5355339	3.4142137	3.0233345	2.7071068	2.7071068	0	0	0.6976012	6	0	-0.80255413	-0.22709291	-0.020408893	2.2013202	-0.87370288	-0.12570161	-0.024761001	2.3212845	-0.5313403	-0.12191336	0.04332697	2.4103374	1.332761	2.3307035	1.2337785	1.9364105	1.9364105	-1.1305386	0	0	3.0762413	0	14	14	1	0	7	6	6	7	6	6	6	1	1	1	0	1.877	-1.46264	3.1895673	0	1	0	1	0	4	0	0	0	0.22042599	-0.22042599	0.82614315	1	92.642426	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.89422977	0.10577026	0.10577026	0.10577026	0.89422977	0	114.7009	13.566921	13.566921	13.566921	114.7009	0	0.5	1	0	0	0	0	1	0	0	0	1	0	128.26782	0	0	0	128.26782	0	3	0	0	0	0	1	1.559	25.385227	0	0	20.926258	0	0	0	0	75.473625	33.326015	3.1227801	0	25.385227	0	0	0	75.473625	20.926258	33.326015	20.23	0.80309099	3.5849626	2.398303	5.1689868	128.26782	126.23975	0	0	0	0	114.7009	0	13.566921	102.17699	56	4	22
511	1137	1-heptanol	iodopropynyl butylcarbamate	ICC#COC(=O)NCCCC	OCCCCCCC	22.690001	68.300003	44.372162	1.6471106	0.30734569	0.15499999	102.55225	2.0109451	0.50630021	0.29772571	58.180084	0.36383459	0.19895452	0.14272571	23.790688	1	0	0	1	1	0	0	0	24	1	2	8	7	26.387615	1.099484	0	0	7	0	0	16	0	0	1	0	0	2.5300605	-2.6754158	-0.21570982	0.28516293	2.6137245	-2.545491	-0.13201973	0.27622572	2.7677951	-2.4274249	-0.12192843	0.34999806	2.8618639	17.491312	5	0.71428573	0	23	0	7	7	5	0.71428573	23	0	6.2426405	5.6898541	5.2426405	5.2426405	3.9142137	3.5233345	3.2071068	3.2071068	0	0	0.69128907	7	0	-0.8030231	-0.22666144	-0.022120884	2.2843304	-0.87370586	-0.12316189	-0.024761086	2.4119201	-0.5315969	-0.1209154	0.043069489	2.4948401	1.3327221	2.3981721	1.3011568	2.4459772	2.4459772	-1.6521587	0	0	3.530627	0	14	14	1	0	8	7	7.1999998	8	7	7.1999998	7	1	1	1	0	2.319	-1.97786	3.6520035	0	1	0	1	0	5	0	0	0	0.22042599	-0.22042599	0.82614315	1	108.45092	0	0	22.058474	0	0	0	29.408449	0	0	0	13.566921	0	0	0.90583515	0.094164819	0.094164819	0.094164819	0.90583515	0	130.5094	13.566921	13.566921	13.566921	130.5094	0	0.42857143	0.75	0	0	0	0	1	0	0	0	1	0	144.07632	0	0	0	144.07632	0	4	0	0	0	0	1	1.9491	25.385227	0	0	20.926258	0	0	0	0	94.342026	33.326015	3.58448	0	25.385227	0	0	0	94.342026	20.926258	33.326015	20.23	0.75787848	3.8073549	2.6100054	5.5676222	144.07632	144.76721	0	0	0	0	130.5094	0	13.566921	116.20399	84	5	26
10	1016	1-Propanol	"3-((6-O-(6-deoxy-??-L-mannopyranosyl)-??-D-glucopyranosyl)oxy)-2-(3,4-dihydroxyphenol)-5,7-dihydroxy-4H-1-benzopyran-4-one"	O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC2=C(c3cc(O)c(O)cc3)Oc3c(c(O)cc(O)c3)C2=O)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1	OCCC	82.300003	177	1.8238	0.26097721	0.01791133	0.001792	1.833672	0.26332167	0.017999999	0.0018	0.0098720901	0.002344463	9.5210002e-005	9.6900003e-006	11.416344	1	1	0	0	1	0	0	0	12	1	2	4	3	14.264663	1.1887219	0	0	3	0	0	8	0	0	1	0	0	1.9747449	-2.4910085	-0.22094086	0.29043701	2.4479842	-2.4541495	-0.17216027	0.2762987	2.5271406	-2.258446	-0.12633213	0.35361892	2.6769664	8.745656	1	0.33333334	0	11	0	3	3	1	0.33333334	11	0	3.4142137	2.8614271	2.4142137	2.4142137	1.9142135	1.5233345	1.2071068	1.2071068	0	0	0.73639923	3	0	-0.80282605	-0.23101611	-0.0059091984	1.8087028	-0.8736071	-0.14917958	-0.024759943	1.8745154	-0.52601194	-0.1267231	0.046271637	2.0066707	1.3344746	2.1494431	1.056484	0.40139291	0.40139291	-0.13439853	0	0	1.7130842	0	14	14	1	0	4	3	4	4	3	4	3	1	1	1	0	0.551	0.083020002	1.7979497	0	1	0	1	0	1	0	0	0	0.22042599	-0.22042599	0.82614321	1	45.216946	0	0	22.058474	0	0	0	0	0	0	0	13.566921	0	0	0.8321805	0.1678195	0.1678195	0.1678195	0.8321805	0	67.275421	13.566921	13.566921	13.566921	67.275421	0	0.33333334	0.5	0	0	0	0	1	0	0	0	1	0	80.842339	0	0	0	80.842339	0	2	0	0	0	0	1	0.38870001	25.385227	0	0	20.926258	0	0	0	0	18.868406	33.326015	1.73768	0	25.385227	0	0	0	18.868406	20.926258	33.326015	20.23	0.95443398	2.5849626	1.4591479	3.4464393	80.842339	70.657326	0	0	0	0	67.275421	0	13.566921	60.095997	10	1	10
19	1016	2-Propanol	"3-((6-O-(6-deoxy-??-L-mannopyranosyl)-??-D-glucopyranosyl)oxy)-2-(3,4-dihydroxyphenol)-5,7-dihydroxy-4H-1-benzopyran-4-one"	O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC2=C(c3cc(O)c(O)cc3)Oc3c(c(O)cc(O)c3)C2=O)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1	OC(C)C	82.300003	177	1.5975	0.20344086	0.01572381	0.00157	0.18536697	-0.73196763	0.00185	0.000182	-1.412133	-0.93540853	-0.01387357	-0.0013875701	11.416344	1	1	0	0	1	0	0	0	12	1	2	4	3	14.264663	1.1887219	0	0	3	0	0	8	0	0	1	0	0	2.3237901	-2.4962974	-0.15415502	0.22570536	2.4599912	-2.4952579	-0.11985429	0.24396382	2.488915	-2.265475	-0.070924789	0.30224028	2.6853671	8.745656	0	0	0	11	0	3	2	0	0	11	0	3.5773504	3.0245638	2.5773504	2.5773504	1.7320508	1.4128994	1.1547005	1.1547005	0	0	0.73639923	2	0	-0.80525428	-0.20681129	-0.050055735	1.820971	-0.87444329	-0.15509033	-0.027411561	1.8611689	-0.52670074	-0.11120109	0.020484956	2.0173624	1.3467021	2.0882425	1.0325916	0.4135271	0.4135271	-0.14900188	0	0	1.7130842	0	14	14	1	0	4	1.3333334	0	4	1.3333334	0	1.3333334	1	1	1	0	0.39899999	-0.04242	1.7529213	0	1	0	1	0	0	0	0	0	0.22314805	-0.22314805	0.68196791	1	58.816898	0	0	8.458519	0	0	0	0	0	0	0	13.566921	0	0	0.8321805	0.1678195	0.1678195	0.1678195	0.8321805	0	67.275421	13.566921	13.566921	13.566921	67.275421	0	0.5	1	0	0	0	0	1	0	0	0	1	0	80.842339	0	0	0	80.842339	0	1	0	0	0	0	1	0.38710001	25.385227	0	6.4686494	0	0	0	0	0	0	66.652031	1.73548	0	25.385227	0	6.4686494	0	0	0	66.652031	20.23	0.95443398	2.5849626	1	3.5032582	80.842339	70.657326	0	0	0	0	67.275421	0	13.566921	60.095997	9	0	12
